Task B3: Countries with Temperatures from -10.0 to 10.0
Temperature,Year,Month,Country,Country_Code
5.00(C) 41.00(F),2005,Feb,Ireland,IRL
5.01(C) 41.02(F),2007,Jan,Nepal,NPL
5.01(C) 41.02(F),2009,Mar,Turkey,TUR
5.01(C) 41.02(F),2005,Dec,Nepal,NPL
5.01(C) 41.03(F),2012,Nov,Armenia,ARM
5.02(C) 41.03(F),2012,Jan,Andorra,AND
5.02(C) 41.04(F),2002,Mar,Poland,POL
5.02(C) 41.04(F),2004,Nov,Denmark,DNK
5.02(C) 41.04(F),2013,Nov,Slovakia,SVK
5.02(C) 41.04(F),2012,Nov,Ukraine,UKR
5.02(C) 41.04(F),2005,Jan,Greece,GRC
5.03(C) 41.05(F),2002,Aug,Chile,CHL
5.03(C) 41.05(F),2014,Nov,Switzerland,CHE
5.03(C) 41.05(F),2010,Mar,United Kingdom,GBR
5.03(C) 41.06(F),2002,Mar,Slovakia,SVK
5.03(C) 41.06(F),2003,Feb,Faroe Islands,FRO
5.03(C) 41.06(F),2001,Dec,Ireland,IRL
5.04(C) 41.07(F),2007,Nov,Bulgaria,BGR
5.04(C) 41.07(F),2002,Nov,Slovakia,SVK
5.05(C) 41.09(F),2014,Feb,Iran,IRN
5.05(C) 41.09(F),2016,Dec,Netherlands,NLD
5.05(C) 41.09(F),2012,Oct,Liechtenstein,LIE
5.05(C) 41.09(F),2014,Jan,Iran,IRN
5.05(C) 41.09(F),2008,Dec,Italy,ITA
5.05(C) 41.10(F),2011,Jan,Greece,GRC
5.06(C) 41.10(F),2000,Nov,Ukraine,UKR
5.06(C) 41.11(F),2004,Feb,Afghanistan,AFG
5.06(C) 41.11(F),2016,Mar,Republic of Montenegro,MNE
5.06(C) 41.11(F),2003,Oct,Lithuania,LTU
5.07(C) 41.12(F),2000,Mar,Bulgaria,BGR
5.07(C) 41.12(F),2012,Nov,Czech Republic,CZE
5.07(C) 41.12(F),2002,Oct,Belarus,BLR
5.07(C) 41.13(F),2002,Feb,Germany,DEU
5.07(C) 41.13(F),2013,Dec,France,FRA
5.07(C) 41.13(F),2009,Dec,Italy,ITA
5.07(C) 41.13(F),2013,Mar,Korea. Republic of,KOR
5.08(C) 41.14(F),2011,Oct,Kyrgyzstan,KGZ
5.08(C) 41.15(F),2009,Oct,Latvia,LVA
5.09(C) 41.15(F),2001,Sep,Liechtenstein,LIE
5.09(C) 41.16(F),2007,Sep,Iceland,ISL
5.09(C) 41.16(F),2004,Feb,Italy,ITA
5.09(C) 41.16(F),2016,Jul,New Zealand,NZL
5.09(C) 41.17(F),2000,Mar,Bosnia and Herzegovina,BIH
5.09(C) 41.17(F),2010,May,Norway,NOR
5.09(C) 41.17(F),2012,Mar,Slovakia,SVK
5.09(C) 41.17(F),2001,Jan,France,FRA
5.09(C) 41.17(F),2008,Jan,United Kingdom,GBR
5.10(C) 41.17(F),2006,Nov,Romania,ROU
5.10(C) 41.17(F),2007,Nov,Croatia,HRV
5.10(C) 41.18(F),2016,Oct,Iceland,ISL
5.10(C) 41.18(F),2003,Feb,Nepal,NPL
5.10(C) 41.18(F),2001,Aug,Chile,CHL
5.10(C) 41.18(F),2013,Nov,Luxembourg,LUX
5.10(C) 41.18(F),2008,Nov,Faroe Islands,FRO
5.10(C) 41.18(F),2005,Apr,Estonia,EST
5.10(C) 41.18(F),2015,Mar,Korea. Republic of,KOR
5.10(C) 41.19(F),2010,Oct,Estonia,EST
5.10(C) 41.19(F),2004,Nov,Faroe Islands,FRO
5.11(C) 41.19(F),2016,Sep,Canada,CAN
5.11(C) 41.19(F),2010,Oct,Lithuania,LTU
5.11(C) 41.19(F),2008,Jul,New Zealand,NZL
5.11(C) 41.20(F),2011,Feb,United Kingdom,GBR
5.11(C) 41.20(F),2012,Apr,Estonia,EST
5.11(C) 41.20(F),2016,Nov,Hungary,HUN
5.11(C) 41.20(F),2010,Mar,Bosnia and Herzegovina,BIH
5.11(C) 41.21(F),2008,Mar,United Kingdom,GBR
5.11(C) 41.21(F),2014,Dec,Andorra,AND
5.12(C) 41.21(F),2000,Sep,Chile,CHL
5.12(C) 41.21(F),2005,Oct,Kyrgyzstan,KGZ
5.12(C) 41.21(F),2004,Dec,Albania,ALB
5.12(C) 41.21(F),2015,Mar,Macedonia,MKD
5.12(C) 41.22(F),2008,Feb,Bhutan,BTN
5.12(C) 41.22(F),2001,Nov,Denmark,DNK
5.12(C) 41.22(F),2004,Mar,Moldova,MDA
5.13(C) 41.23(F),2015,Nov,Ukraine,UKR
5.13(C) 41.23(F),2005,May,Russia,RUS
5.13(C) 41.23(F),2000,Nov,Lithuania,LTU
5.13(C) 41.23(F),2007,Jan,Croatia,HRV
5.13(C) 41.23(F),2007,Feb,United Kingdom,GBR
5.13(C) 41.23(F),2013,Jan,Ireland,IRL
5.13(C) 41.23(F),2000,Mar,Republic of Serbia,SRB
5.13(C) 41.23(F),2000,Dec,Albania,ALB
5.13(C) 41.23(F),2010,Nov,Ireland,IRL
5.13(C) 41.24(F),2002,Feb,Bulgaria,BGR
5.13(C) 41.24(F),2002,Jan,United Kingdom,GBR
5.13(C) 41.24(F),2016,Mar,Slovenia,SVN
5.13(C) 41.24(F),2007,Dec,Faroe Islands,FRO
5.14(C) 41.24(F),2004,Aug,Chile,CHL
5.14(C) 41.25(F),2003,Mar,Hungary,HUN
5.14(C) 41.25(F),2012,Mar,Austria,AUT
5.14(C) 41.25(F),2006,Apr,Tajikistan,TJK
5.14(C) 41.26(F),2012,Jan,France,FRA
5.15(C) 41.27(F),2015,Mar,Moldova,MDA
5.15(C) 41.27(F),2011,Mar,Bulgaria,BGR
5.15(C) 41.27(F),2008,Mar,Luxembourg,LUX
5.16(C) 41.28(F),2003,Nov,Poland,POL
5.16(C) 41.29(F),2003,Apr,Georgia,GEO
5.16(C) 41.29(F),2003,Oct,Belarus,BLR
5.17(C) 41.30(F),2004,Mar,Luxembourg,LUX
5.17(C) 41.30(F),2014,Jan,Faroe Islands,FRO
5.17(C) 41.31(F),2005,Mar,Turkey,TUR
5.17(C) 41.31(F),2012,Apr,Switzerland,CHE
5.18(C) 41.32(F),2013,Oct,Tajikistan,TJK
5.18(C) 41.32(F),2009,Mar,Bosnia and Herzegovina,BIH
5.18(C) 41.32(F),2014,Feb,Luxembourg,LUX
5.18(C) 41.33(F),2007,Mar,Faroe Islands,FRO
5.18(C) 41.33(F),2004,Mar,Macedonia,MKD
5.18(C) 41.33(F),2003,Apr,Lithuania,LTU
5.19(C) 41.34(F),2009,Nov,Ukraine,UKR
5.19(C) 41.34(F),2007,Feb,Bhutan,BTN
5.19(C) 41.34(F),2006,Jun,Chile,CHL
5.19(C) 41.35(F),2000,Jan,Ireland,IRL
5.19(C) 41.35(F),2006,Feb,Ireland,IRL
5.19(C) 41.35(F),2010,Dec,Turkey,TUR
5.20(C) 41.36(F),2007,Feb,Monaco,MCO
5.20(C) 41.36(F),2016,Oct,Latvia,LVA
5.20(C) 41.37(F),2014,Dec,France,FRA
5.21(C) 41.37(F),2000,Oct,Liechtenstein,LIE
5.21(C) 41.37(F),2012,Aug,Chile,CHL
5.21(C) 41.37(F),2007,Mar,Lithuania,LTU
5.21(C) 41.37(F),2008,Mar,Armenia,ARM
5.21(C) 41.37(F),2015,Jan,Ireland,IRL
5.21(C) 41.38(F),2016,Jan,Italy,ITA
5.21(C) 41.38(F),2006,Mar,Bulgaria,BGR
5.22(C) 41.39(F),2000,Mar,Korea. Republic of,KOR
5.22(C) 41.39(F),2014,Mar,Belarus,BLR
5.22(C) 41.40(F),2015,Apr,Faroe Islands,FRO
5.22(C) 41.40(F),2014,Jan,Netherlands,NLD
5.22(C) 41.40(F),2005,Nov,Bulgaria,BGR
5.22(C) 41.40(F),2009,Oct,Tajikistan,TJK
5.22(C) 41.40(F),2010,Dec,Nepal,NPL
5.23(C) 41.41(F),2006,Jan,Faroe Islands,FRO
5.23(C) 41.41(F),2009,Feb,Ireland,IRL
5.23(C) 41.41(F),2006,Nov,Slovakia,SVK
5.23(C) 41.41(F),2015,Jan,Greece,GRC
5.23(C) 41.41(F),2002,Apr,Georgia,GEO
5.24(C) 41.42(F),2005,Jan,United Kingdom,GBR
5.24(C) 41.43(F),2013,May,Russia,RUS
5.24(C) 41.43(F),2000,Feb,Turkmenistan,TKM
5.24(C) 41.43(F),2011,Feb,Italy,ITA
5.24(C) 41.43(F),2015,Dec,Nepal,NPL
5.25(C) 41.44(F),2001,Mar,Netherlands,NLD
5.25(C) 41.44(F),2000,Dec,Monaco,MCO
5.25(C) 41.45(F),2002,Mar,Ukraine,UKR
5.25(C) 41.45(F),2004,Mar,Korea. Republic of,KOR
5.25(C) 41.45(F),2005,Apr,Kyrgyzstan,KGZ
5.26(C) 41.46(F),2012,Mar,Poland,POL
5.26(C) 41.46(F),2013,Dec,Nepal,NPL
5.26(C) 41.47(F),2015,Mar,Uzbekistan,UZB
5.26(C) 41.47(F),2014,Dec,Monaco,MCO
5.26(C) 41.48(F),2012,Jan,Iran,IRN
5.27(C) 41.48(F),2005,Apr,Faroe Islands,FRO
5.27(C) 41.49(F),2004,Nov,Moldova,MDA
5.27(C) 41.49(F),2007,Feb,Albania,ALB
5.27(C) 41.49(F),2003,Jun,Chile,CHL
5.28(C) 41.50(F),2014,Nov,Romania,ROU
5.28(C) 41.51(F),2011,Mar,Bosnia and Herzegovina,BIH
5.28(C) 41.51(F),2016,Aug,New Zealand,NZL
5.28(C) 41.51(F),2001,Apr,Kyrgyzstan,KGZ
5.28(C) 41.51(F),2014,Jan,Ireland,IRL
5.28(C) 41.51(F),2000,Dec,Ireland,IRL
5.28(C) 41.51(F),2016,Nov,Faroe Islands,FRO
5.29(C) 41.51(F),2004,Mar,Republic of Serbia,SRB
5.29(C) 41.52(F),2014,Feb,Ireland,IRL
5.29(C) 41.52(F),2000,Dec,Turkmenistan,TKM
5.29(C) 41.52(F),2004,Nov,Republic of Montenegro,MNE
5.29(C) 41.52(F),2007,Feb,Turkmenistan,TKM
5.29(C) 41.52(F),2002,Apr,Switzerland,CHE
5.29(C) 41.52(F),2013,Dec,Bhutan,BTN
5.29(C) 41.53(F),2011,Nov,Germany,DEU
5.30(C) 41.53(F),2011,Mar,Turkey,TUR
5.30(C) 41.53(F),2008,Jan,Iraq,IRQ
5.30(C) 41.54(F),2014,Mar,Austria,AUT
5.30(C) 41.54(F),2011,Sep,Canada,CAN
5.30(C) 41.55(F),2011,Aug,New Zealand,NZL
5.30(C) 41.55(F),2009,Dec,Albania,ALB
5.31(C) 41.55(F),2003,Dec,Nepal,NPL
5.31(C) 41.55(F),2008,Nov,Romania,ROU
5.31(C) 41.55(F),2001,Sep,Russia,RUS
5.31(C) 41.55(F),2014,Nov,Poland,POL
5.31(C) 41.56(F),2006,Apr,Korea. Democratic People's Republic of,PRK
5.31(C) 41.56(F),2000,Feb,Italy,ITA
5.31(C) 41.56(F),2008,Nov,Germany,DEU
5.32(C) 41.57(F),2005,Mar,Azerbaijan,AZE
5.32(C) 41.57(F),2016,Mar,United Kingdom,GBR
5.32(C) 41.58(F),2009,Mar,Korea. Republic of,KOR
5.32(C) 41.58(F),2012,May,Russia,RUS
5.32(C) 41.58(F),2016,Nov,United Kingdom,GBR
5.33(C) 41.59(F),2006,Nov,Republic of Montenegro,MNE
5.33(C) 41.60(F),2003,Feb,Ireland,IRL
5.33(C) 41.60(F),2007,Mar,Belarus,BLR
5.33(C) 41.60(F),2014,Dec,Nepal,NPL
5.33(C) 41.60(F),2011,Mar,Slovenia,SVN
5.33(C) 41.60(F),2004,May,Chile,CHL
5.34(C) 41.61(F),2007,Feb,Luxembourg,LUX
5.34(C) 41.61(F),2015,Dec,Turkmenistan,TKM
5.34(C) 41.61(F),2015,Mar,United Kingdom,GBR
5.34(C) 41.61(F),2002,Dec,Monaco,MCO
5.34(C) 41.61(F),2012,Jul,New Zealand,NZL
5.34(C) 41.62(F),2008,Feb,Netherlands,NLD
5.35(C) 41.62(F),2006,Apr,Switzerland,CHE
5.35(C) 41.62(F),2011,Jan,Iran,IRN
5.35(C) 41.63(F),2015,Mar,Turkey,TUR
5.35(C) 41.63(F),2004,Mar,Hungary,HUN
5.35(C) 41.64(F),2004,Feb,Ireland,IRL
5.35(C) 41.64(F),2010,May,Russia,RUS
5.36(C) 41.64(F),2014,Mar,Faroe Islands,FRO
5.36(C) 41.64(F),2008,Jan,Bhutan,BTN
5.36(C) 41.65(F),2001,Feb,Andorra,AND
5.36(C) 41.65(F),2013,Nov,Poland,POL
5.36(C) 41.65(F),2012,Feb,Faroe Islands,FRO
5.36(C) 41.66(F),2008,Feb,Belgium,BEL
5.37(C) 41.66(F),2012,Feb,Iran,IRN
5.37(C) 41.66(F),2013,Dec,Greece,GRC
5.37(C) 41.66(F),2013,Sep,Russia,RUS
5.37(C) 41.66(F),2008,Feb,Iran,IRN
5.37(C) 41.66(F),2008,Aug,New Zealand,NZL
5.37(C) 41.66(F),2005,Dec,Faroe Islands,FRO
5.37(C) 41.67(F),2010,Mar,Macedonia,MKD
5.37(C) 41.67(F),2014,May,Liechtenstein,LIE
5.37(C) 41.67(F),2008,Mar,Bosnia and Herzegovina,BIH
5.37(C) 41.67(F),2000,Mar,Germany,DEU
5.37(C) 41.67(F),2011,Nov,Croatia,HRV
5.38(C) 41.68(F),2003,Mar,Albania,ALB
5.38(C) 41.68(F),2015,Mar,Poland,POL
5.38(C) 41.68(F),2008,Mar,Monaco,MCO
5.38(C) 41.69(F),2001,Feb,France,FRA
5.38(C) 41.69(F),2003,May,Norway,NOR
5.38(C) 41.69(F),2009,Mar,Luxembourg,LUX
5.38(C) 41.69(F),2007,Jan,Luxembourg,LUX
5.38(C) 41.69(F),2010,Oct,Kyrgyzstan,KGZ
5.39(C) 41.70(F),2012,Nov,Slovakia,SVK
5.39(C) 41.70(F),2009,Jan,Spain,ESP
5.39(C) 41.70(F),2011,Mar,Germany,DEU
5.39(C) 41.70(F),2007,Mar,Korea. Republic of,KOR
5.39(C) 41.70(F),2003,Mar,Slovenia,SVN
5.39(C) 41.71(F),2006,Jan,Ireland,IRL
5.39(C) 41.71(F),2008,Oct,Tajikistan,TJK
5.39(C) 41.71(F),2003,Dec,Andorra,AND
5.40(C) 41.72(F),2016,Nov,Republic of Montenegro,MNE
5.40(C) 41.72(F),2004,Mar,Croatia,HRV
5.40(C) 41.72(F),2002,Mar,Japan,JPN
5.40(C) 41.72(F),2011,Dec,Monaco,MCO
5.40(C) 41.72(F),2016,Mar,Netherlands,NLD
5.40(C) 41.72(F),2013,Nov,Slovenia,SVN
5.41(C) 41.74(F),2014,May,Norway,NOR
5.41(C) 41.74(F),2008,May,Norway,NOR
5.42(C) 41.76(F),2006,Feb,Greece,GRC
5.42(C) 41.76(F),2010,Mar,Luxembourg,LUX
5.42(C) 41.76(F),2010,Apr,Kyrgyzstan,KGZ
5.43(C) 41.77(F),2015,Feb,Turkmenistan,TKM
5.43(C) 41.77(F),2013,Apr,Kyrgyzstan,KGZ
5.43(C) 41.78(F),2010,Nov,Poland,POL
5.44(C) 41.79(F),2016,Mar,Belgium,BEL
5.44(C) 41.79(F),2000,Dec,Netherlands,NLD
5.44(C) 41.79(F),2010,Nov,Luxembourg,LUX
5.44(C) 41.80(F),2008,Nov,Moldova,MDA
5.45(C) 41.80(F),2016,Mar,Monaco,MCO
5.45(C) 41.81(F),2013,Dec,United Kingdom,GBR
5.45(C) 41.81(F),2010,Dec,Azerbaijan,AZE
5.45(C) 41.81(F),2015,Aug,New Zealand,NZL
5.45(C) 41.81(F),2009,Mar,Republic of Serbia,SRB
5.45(C) 41.81(F),2010,Jun,New Zealand,NZL
5.45(C) 41.82(F),2002,Feb,United Kingdom,GBR
5.45(C) 41.82(F),2016,Feb,Turkey,TUR
5.45(C) 41.82(F),2015,Mar,Slovenia,SVN
5.46(C) 41.82(F),2012,Nov,Poland,POL
5.46(C) 41.82(F),2003,Nov,Moldova,MDA
5.46(C) 41.82(F),2001,Jun,New Zealand,NZL
5.46(C) 41.83(F),2008,Apr,Kyrgyzstan,KGZ
5.46(C) 41.83(F),2006,Dec,United Kingdom,GBR
5.46(C) 41.83(F),2001,Mar,Ireland,IRL
5.46(C) 41.83(F),2000,Mar,Slovenia,SVN
5.46(C) 41.83(F),2003,Feb,Bhutan,BTN
5.47(C) 41.84(F),2001,Sep,Canada,CAN
5.47(C) 41.84(F),2013,Dec,Belgium,BEL
5.47(C) 41.85(F),2010,Jan,Spain,ESP
5.47(C) 41.85(F),2013,Mar,Macedonia,MKD
5.48(C) 41.87(F),2002,Nov,Japan,JPN
5.49(C) 41.88(F),2002,Jan,Syria,SYR
5.49(C) 41.88(F),2014,Jan,Belgium,BEL
5.49(C) 41.89(F),2001,Jan,Italy,ITA
5.50(C) 41.89(F),2010,Jan,Greece,GRC
5.50(C) 41.90(F),2013,Jul,New Zealand,NZL
5.50(C) 41.90(F),2000,Dec,Belgium,BEL
5.50(C) 41.90(F),2016,Oct,Belarus,BLR
5.50(C) 41.91(F),2012,Dec,France,FRA
5.51(C) 41.91(F),2016,Feb,Bosnia and Herzegovina,BIH
5.51(C) 41.92(F),2015,Jun,Chile,CHL
5.51(C) 41.92(F),2012,Dec,Ireland,IRL
5.52(C) 41.93(F),2009,Aug,Chile,CHL
5.52(C) 41.93(F),2000,Nov,Faroe Islands,FRO
5.52(C) 41.93(F),2008,May,Iceland,ISL
5.53(C) 41.95(F),2015,Aug,Chile,CHL
5.53(C) 41.95(F),2015,Feb,Nepal,NPL
5.53(C) 41.95(F),2009,Feb,Greece,GRC
5.53(C) 41.95(F),2014,Feb,Bhutan,BTN
5.53(C) 41.96(F),2011,Feb,France,FRA
5.53(C) 41.96(F),2015,Dec,Bhutan,BTN
5.54(C) 41.96(F),2014,Nov,Slovakia,SVK
5.54(C) 41.97(F),2005,Feb,Iran,IRN
5.54(C) 41.97(F),2009,Mar,Bulgaria,BGR
5.54(C) 41.97(F),2006,Nov,Faroe Islands,FRO
5.54(C) 41.98(F),2007,Mar,Ukraine,UKR
5.55(C) 41.98(F),2016,Jan,Greece,GRC
5.55(C) 41.99(F),2007,Apr,Estonia,EST
5.55(C) 42.00(F),2014,Feb,Croatia,HRV
5.56(C) 42.00(F),2012,Dec,Andorra,AND
5.56(C) 42.01(F),2005,May,Chile,CHL
5.56(C) 42.02(F),2006,Aug,New Zealand,NZL
5.57(C) 42.02(F),2007,Mar,Uzbekistan,UZB
5.57(C) 42.02(F),2011,Mar,Republic of Serbia,SRB
5.57(C) 42.02(F),2011,Feb,Nepal,NPL
5.57(C) 42.02(F),2013,Jun,Chile,CHL
5.57(C) 42.02(F),2011,Dec,Iran,IRN
5.57(C) 42.03(F),2008,May,Chile,CHL
5.57(C) 42.03(F),2006,Mar,Ireland,IRL
5.57(C) 42.03(F),2010,Mar,Ireland,IRL
5.57(C) 42.03(F),2011,Feb,Andorra,AND
5.57(C) 42.03(F),2010,Apr,Tajikistan,TJK
5.57(C) 42.03(F),2013,Mar,France,FRA
5.57(C) 42.03(F),2003,Nov,Romania,ROU
5.57(C) 42.03(F),2009,Apr,Armenia,ARM
5.58(C) 42.04(F),2002,Feb,Croatia,HRV
5.58(C) 42.04(F),2002,Sep,Russia,RUS
5.58(C) 42.04(F),2003,Apr,Switzerland,CHE
5.58(C) 42.04(F),2002,Nov,Germany,DEU
5.58(C) 42.05(F),2015,Apr,Estonia,EST
5.59(C) 42.06(F),2000,Nov,Czech Republic,CZE
5.59(C) 42.06(F),2006,Sep,Canada,CAN
5.59(C) 42.06(F),2003,Dec,Italy,ITA
5.59(C) 42.06(F),2007,Jan,Andorra,AND
5.60(C) 42.07(F),2004,Jun,Chile,CHL
5.61(C) 42.09(F),2011,Jun,Iceland,ISL
5.61(C) 42.09(F),2013,Nov,Korea. Republic of,KOR
5.61(C) 42.09(F),2009,Oct,Lithuania,LTU
5.61(C) 42.10(F),2008,Feb,Greece,GRC
5.61(C) 42.10(F),2008,Nov,Uzbekistan,UZB
5.61(C) 42.10(F),2004,Mar,United Kingdom,GBR
5.61(C) 42.10(F),2012,Nov,Germany,DEU
5.61(C) 42.10(F),2014,Nov,Austria,AUT
5.62(C) 42.11(F),2009,Mar,Monaco,MCO
5.62(C) 42.11(F),2004,Apr,Mongolia,MNG
5.62(C) 42.11(F),2004,Jan,Ireland,IRL
5.62(C) 42.12(F),2013,Apr,Lithuania,LTU
5.62(C) 42.12(F),2008,Dec,Spain,ESP
5.63(C) 42.13(F),2016,Jan,France,FRA
5.63(C) 42.13(F),2016,Nov,Ireland,IRL
5.63(C) 42.14(F),2014,Oct,Kazakhstan,KAZ
5.63(C) 42.14(F),2007,Mar,Republic of Montenegro,MNE
5.63(C) 42.14(F),2005,Apr,Switzerland,CHE
5.63(C) 42.14(F),2004,Apr,Switzerland,CHE
5.63(C) 42.14(F),2015,Oct,Tajikistan,TJK
5.63(C) 42.14(F),2005,Dec,Spain,ESP
5.64(C) 42.14(F),2010,Apr,Estonia,EST
5.64(C) 42.15(F),2016,May,Liechtenstein,LIE
5.64(C) 42.15(F),2009,Sep,Iceland,ISL
5.64(C) 42.15(F),2004,Dec,Iran,IRN
5.64(C) 42.15(F),2016,Dec,Andorra,AND
5.64(C) 42.15(F),2005,Nov,Uzbekistan,UZB
5.64(C) 42.15(F),2016,Nov,Republic of Serbia,SRB
5.64(C) 42.16(F),2014,Nov,Azerbaijan,AZE
5.64(C) 42.16(F),2000,Feb,Belgium,BEL
5.65(C) 42.17(F),2011,Mar,United Kingdom,GBR
5.65(C) 42.17(F),2005,Nov,Croatia,HRV
5.65(C) 42.17(F),2003,Dec,Bhutan,BTN
5.65(C) 42.17(F),2016,Oct,Lithuania,LTU
5.65(C) 42.18(F),2008,Nov,Luxembourg,LUX
5.66(C) 42.18(F),2015,Mar,Germany,DEU
5.66(C) 42.19(F),2001,May,Chile,CHL
5.66(C) 42.19(F),2003,Apr,Austria,AUT
5.66(C) 42.19(F),2000,Jul,Argentina,ARG
5.66(C) 42.20(F),2004,May,Norway,NOR
5.67(C) 42.20(F),2002,Dec,Faroe Islands,FRO
5.67(C) 42.20(F),2001,Jan,Andorra,AND
5.67(C) 42.20(F),2004,Mar,Faroe Islands,FRO
5.67(C) 42.21(F),2000,Sep,Russia,RUS
5.68(C) 42.22(F),2004,Apr,Georgia,GEO
5.68(C) 42.22(F),2006,Nov,Moldova,MDA
5.68(C) 42.22(F),2015,Feb,Bhutan,BTN
5.68(C) 42.22(F),2002,Dec,Greece,GRC
5.68(C) 42.22(F),2000,Feb,Netherlands,NLD
5.68(C) 42.23(F),2007,Apr,Liechtenstein,LIE
5.68(C) 42.23(F),2013,Oct,Kyrgyzstan,KGZ
5.69(C) 42.24(F),2004,Feb,Nepal,NPL
5.69(C) 42.24(F),2008,Jan,Italy,ITA
5.69(C) 42.24(F),2015,Mar,Bulgaria,BGR
5.69(C) 42.24(F),2007,Jan,United Kingdom,GBR
5.69(C) 42.25(F),2003,Dec,Ireland,IRL
5.69(C) 42.25(F),2000,Aug,New Zealand,NZL
5.69(C) 42.25(F),2010,Mar,Bulgaria,BGR
5.70(C) 42.26(F),2008,Mar,Korea. Republic of,KOR
5.70(C) 42.26(F),2014,Dec,Ireland,IRL
5.70(C) 42.26(F),2001,Apr,Tajikistan,TJK
5.70(C) 42.26(F),2003,Aug,New Zealand,NZL
5.70(C) 42.26(F),2008,Nov,Slovenia,SVN
5.71(C) 42.27(F),2006,Dec,Greece,GRC
5.71(C) 42.27(F),2003,Mar,Germany,DEU
5.71(C) 42.28(F),2002,May,Chile,CHL
5.71(C) 42.28(F),2007,Jul,Argentina,ARG
5.71(C) 42.28(F),2009,Nov,Poland,POL
5.71(C) 42.28(F),2001,Nov,Monaco,MCO
5.71(C) 42.28(F),2012,Dec,Nepal,NPL
5.72(C) 42.29(F),2004,Nov,Hungary,HUN
5.72(C) 42.29(F),2013,Sep,Chile,CHL
5.72(C) 42.29(F),2010,Mar,Republic of Serbia,SRB
5.72(C) 42.29(F),2014,Aug,New Zealand,NZL
5.73(C) 42.31(F),2015,Apr,Kyrgyzstan,KGZ
5.73(C) 42.31(F),2001,Jan,Bhutan,BTN
5.73(C) 42.31(F),2013,Jan,Greece,GRC
5.73(C) 42.31(F),2008,Jan,Belgium,BEL
5.73(C) 42.31(F),2003,Oct,Czech Republic,CZE
5.73(C) 42.31(F),2015,Jun,New Zealand,NZL
5.73(C) 42.32(F),2007,Jan,Bhutan,BTN
5.74(C) 42.33(F),2006,Dec,Belgium,BEL
5.74(C) 42.33(F),2005,Mar,Albania,ALB
5.74(C) 42.33(F),2001,Feb,Italy,ITA
5.74(C) 42.34(F),2006,Apr,Kyrgyzstan,KGZ
5.74(C) 42.34(F),2012,Dec,Greece,GRC
5.74(C) 42.34(F),2007,Mar,Czech Republic,CZE
5.75(C) 42.35(F),2005,Nov,United Kingdom,GBR
5.75(C) 42.35(F),2016,Jan,Turkmenistan,TKM
5.75(C) 42.35(F),2008,Nov,Denmark,DNK
5.75(C) 42.35(F),2005,Jul,New Zealand,NZL
5.75(C) 42.36(F),2012,Nov,United Kingdom,GBR
5.76(C) 42.36(F),2015,Mar,Azerbaijan,AZE
5.76(C) 42.36(F),2003,Apr,Belarus,BLR
5.76(C) 42.36(F),2012,Mar,Denmark,DNK
5.76(C) 42.36(F),2005,Mar,Luxembourg,LUX
5.76(C) 42.36(F),2002,Jan,Iran,IRN
5.77(C) 42.38(F),2009,Mar,Hungary,HUN
5.77(C) 42.38(F),2010,Dec,Turkmenistan,TKM
5.77(C) 42.38(F),2015,Mar,Bosnia and Herzegovina,BIH
5.77(C) 42.39(F),2016,Jan,Ireland,IRL
5.78(C) 42.41(F),2014,Sep,Russia,RUS
5.79(C) 42.41(F),2001,Mar,Moldova,MDA
5.79(C) 42.42(F),2016,Mar,Korea. Republic of,KOR
5.79(C) 42.42(F),2010,Dec,Bhutan,BTN
5.79(C) 42.42(F),2015,Oct,Estonia,EST
5.79(C) 42.43(F),2003,Dec,Greece,GRC
5.79(C) 42.43(F),2006,Nov,Turkey,TUR
5.80(C) 42.45(F),2002,Dec,Iran,IRN
5.80(C) 42.45(F),2016,Dec,United Kingdom,GBR
5.80(C) 42.45(F),2010,Nov,Netherlands,NLD
5.81(C) 42.45(F),2006,Feb,Spain,ESP
5.81(C) 42.45(F),2015,Dec,Greece,GRC
5.81(C) 42.45(F),2010,Sep,Russia,RUS
5.81(C) 42.45(F),2008,Sep,Russia,RUS
5.81(C) 42.45(F),2013,Jun,New Zealand,NZL
5.81(C) 42.46(F),2009,Sep,Canada,CAN
5.81(C) 42.46(F),2015,Nov,Poland,POL
5.81(C) 42.46(F),2002,Dec,Ireland,IRL
5.81(C) 42.46(F),2015,Feb,Greece,GRC
5.81(C) 42.46(F),2006,Nov,Bulgaria,BGR
5.82(C) 42.47(F),2012,Mar,Republic of Montenegro,MNE
5.82(C) 42.48(F),2011,Mar,Monaco,MCO
5.82(C) 42.48(F),2000,Dec,Bhutan,BTN
5.82(C) 42.48(F),2016,Apr,Kyrgyzstan,KGZ
5.83(C) 42.49(F),2002,Apr,Austria,AUT
5.83(C) 42.49(F),2003,Jan,Spain,ESP
5.83(C) 42.49(F),2005,Dec,Turkmenistan,TKM
5.83(C) 42.49(F),2015,Oct,Belarus,BLR
5.83(C) 42.49(F),2001,Mar,Luxembourg,LUX
5.83(C) 42.50(F),2008,Feb,Italy,ITA
5.83(C) 42.50(F),2006,Apr,Latvia,LVA
5.84(C) 42.51(F),2009,Nov,Uzbekistan,UZB
5.84(C) 42.51(F),2016,Aug,Chile,CHL
5.84(C) 42.51(F),2000,Oct,Finland,FIN
5.84(C) 42.51(F),2016,Apr,Estonia,EST
